lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
81,0,134.1,8,1,4,6,3,0,0,0
28,2,95.95,10,12,4,1,1,0,0,1
8,1,89.0,10,20,2,1,0,0,0,1
22,0,149.33,6,9,4,3,0,0,3,0
20,1,90.65,11,13,4,2,2,0,0,1
7,0,67.0,5,23,2,2,1,0,0,1
41,0,76.5,7,3,3,1,2,0,0,1
70,0,87.3,3,13,4,1,2,0,3,0
56,0,0.0,5,3,1,1,0,0,3,1
192,0,68.23,10,31,3,2,1,0,0,1
82,0,126.9,6,20,4,1,1,0,0,0
62,3,132.3,10,14,4,2,1,0,3,1
8,1,95.0,4,29,3,2,1,0,0,1
15,2,103.44,4,27,4,3,0,0,0,1
4,1,151.0,8,5,4,2,2,0,0,1
3,1,138.5,8,22,3,1,2,1,0,1
185,0,103.5,12,16,4,2,1,0,3,1
0,0,156.0,10,3,4,0,1,0,4,1
105,1,120.6,7,31,4,3,2,0,3,1
46,0,86.4,11,20,4,0,1,0,0,0
37,0,123.0,10,26,4,1,0,0,0,1
85,0,157.25,3,24,4,3,2,0,5,0
78,2,0.0,11,16,4,0,0,1,3,1
27,0,139.0,9,16,4,2,0,3,0,1
290,1,72.0,6,17,3,2,1,0,0,1
4,1,146.0,6,7,4,4,0,0,3,1
197,1,112.0,8,18,3,3,0,0,0,0
6,0,95.0,4,1,3,2,2,0,0,1
8,2,158.0,9,9,4,1,0,3,0,1
34,1,95.17,9,26,4,3,1,0,3,1
46,5,68.07,11,18,4,3,2,0,0,1
1,1,0.0,11,9,1,4,2,0,0,1
1,0,110.19,8,4,4,1,0,0,0,1
12,2,87.78,7,19,4,2,0,3,0,1
99,0,90.63,4,5,4,3,0,0,0,1
37,0,37.33,11,6,4,2,1,0,0,0
135,1,99.0,7,5,4,2,0,3,0,1
71,2,79.2,11,3,4,1,0,3,0,1
54,1,132.3,9,30,4,1,0,0,3,1
76,0,72.25,3,18,4,2,2,3,0,1
88,1,68.0,7,18,4,2,2,0,0,0
16,0,76.0,3,8,2,3,0,0,3,1
12,1,90.0,6,8,3,1,0,0,0,1
8,1,111.35,5,31,4,3,0,0,0,1
114,1,146.7,7,7,4,3,0,0,3,1
37,0,135.9,8,1,4,3,1,0,0,0
2,0,169.33,8,15,4,2,1,3,0,1
2,1,72.38,4,20,4,3,0,3,0,1
93,0,92.65,12,10,3,1,1,0,0,1
89,0,116.1,8,29,4,1,1,3,0,1
63,0,80.1,3,28,4,1,1,3,0,0
158,1,90.0,11,25,4,2,0,0,0,0
120,0,68.0,11,16,4,4,2,0,0,0
107,1,118.8,9,5,4,3,1,3,0,0
66,2,187.85,5,25,4,5,2,0,5,1
100,1,86.09,4,8,4,5,2,0,0,1
83,3,126.9,6,10,4,2,1,0,0,1
116,0,86.21,4,26,4,10,4,3,0,0
0,2,90.0,8,7,4,4,2,0,0,1
117,2,136.85,7,8,4,3,2,0,3,1
40,1,125.0,7,26,3,1,0,1,0,1
3,1,89.5,12,19,4,1,1,0,0,1
186,0,64.56,11,24,4,3,0,0,0,0
59,0,85.5,5,14,3,3,2,0,0,1
4,2,159.0,9,15,4,1,0,0,0,1
45,0,75.0,11,10,3,3,0,0,0,1
163,1,73.37,4,9,4,5,2,0,0,1
150,0,123.3,7,30,4,2,2,0,3,0
33,0,0.0,10,7,4,0,0,3,0,1
72,0,75.82,6,26,4,2,2,0,0,1
33,0,131.4,4,2,4,1,1,0,3,1
2,0,206.0,4,23,4,4,2,0,5,0
0,1,0.0,1,20,1,1,0,0,6,1
107,0,103.5,7,7,4,3,0,3,0,0
81,0,95.0,9,5,3,4,1,0,0,0
65,1,125.1,9,27,4,3,0,3,0,1
1,0,128.0,8,17,4,1,0,3,0,1
66,1,63.75,12,23,3,5,2,0,0,1
152,2,74.8,12,18,4,2,2,3,0,1
12,1,93.0,2,7,4,0,1,0,0,0
7,0,0.0,5,31,1,1,0,0,0,1
6,0,65.0,5,23,2,1,1,0,0,1
37,0,94.5,4,23,4,1,1,3,0,1
13,0,86.0,2,3,2,4,0,0,4,1
45,1,93.6,12,25,4,1,2,0,0,1
11,1,120.0,12,30,4,2,0,3,0,1
106,0,95.2,4,27,4,4,0,0,0,1
12,1,95.48,9,12,4,1,2,0,0,1
41,0,89.29,12,27,3,5,2,0,4,1
26,2,145.0,4,15,4,2,0,0,0,1
92,1,103.5,6,30,4,3,1,3,0,1
149,1,114.3,7,4,4,1,1,0,3,0
15,1,95.0,6,15,3,1,0,0,0,1
22,2,105.0,9,1,4,5,1,0,0,1
61,0,99.9,7,23,4,1,1,0,0,0
12,1,120.06,11,9,4,4,0,3,0,1
5,1,66.0,2,10,2,1,0,0,0,1
166,1,114.3,8,3,4,3,0,0,0,0
146,1,114.3,8,5,4,1,0,0,0,1
11,0,140.0,10,21,4,2,0,3,0,1
24,2,117.67,9,17,4,3,0,0,0,1
86,0,85.0,8,4,3,5,2,0,0,1
66,3,135.0,11,19,4,3,0,0,5,1
145,0,153.0,10,22,4,1,1,1,0,0
3,0,58.0,12,17,3,3,0,0,0,1
121,1,173.25,7,27,4,1,0,1,0,1
75,2,93.6,11,18,4,2,1,0,0,1
27,0,144.9,10,10,4,2,1,0,3,0
10,2,83.55,2,13,4,1,1,0,0,1
11,3,0.0,12,11,1,2,0,0,6,1
1,1,106.0,2,5,4,4,2,0,3,1
50,1,74.8,11,20,4,5,2,3,0,0
11,1,150.0,11,5,4,1,0,0,0,0
103,0,116.1,6,15,4,1,0,3,0,0
0,0,79.0,2,12,4,2,0,3,0,1
82,0,73.9,4,3,4,3,2,0,0,1
73,1,115.8,4,9,4,1,2,0,3,1
0,0,67.5,8,24,3,2,1,0,1,1
9,1,71.6,1,10,4,2,2,0,0,1
3,1,174.0,8,3,4,1,0,3,0,1
6,2,162.33,9,18,4,1,2,0,0,1
3,1,65.0,3,20,2,0,2,0,0,1
109,1,77.89,4,20,4,4,1,0,0,1
12,1,134.75,11,7,4,2,1,3,0,1
156,0,108.9,8,11,4,1,0,0,0,0
151,2,76.5,8,21,4,3,2,0,0,1
61,1,79.2,11,17,4,3,0,3,0,1
31,1,117.3,3,2,4,4,0,0,3,1
0,0,0.0,7,19,1,1,0,0,0,1
191,0,132.0,6,3,3,2,1,0,0,0
74,0,92.65,12,27,3,3,0,0,0,1
203,0,80.75,9,5,3,2,1,0,0,1
109,0,86.9,6,27,4,1,1,0,3,0
57,1,84.69,10,10,4,1,2,3,0,1
19,0,85.0,10,2,3,0,2,0,0,1
12,0,131.0,4,25,4,0,1,0,0,0
134,1,116.36,10,22,4,5,2,0,3,1
141,2,132.6,10,24,4,2,1,0,3,1
12,1,89.32,8,29,4,5,2,0,3,1
2,0,116.0,4,13,4,1,0,0,3,1
94,1,90.95,4,12,4,4,0,0,0,1
29,0,63.0,11,6,3,2,1,0,0,1
264,0,96.3,10,28,4,2,1,0,0,0
308,1,78.3,11,23,4,3,0,0,0,0
7,0,156.0,6,18,4,3,2,0,3,0
117,2,128.7,6,27,4,0,1,0,0,1
7,1,120.0,10,25,4,1,0,3,0,1
37,0,88.0,12,8,4,3,0,3,0,0
118,1,104.4,10,29,4,1,2,0,3,1
82,1,64.67,12,10,4,3,2,0,0,1
53,0,120.0,10,14,3,1,0,0,0,1
6,1,114.0,9,21,4,3,1,0,0,1
137,2,135.9,9,6,4,2,0,0,0,1
1,1,89.0,4,16,4,2,2,3,0,1
113,0,138.55,7,1,4,6,2,0,3,0
72,0,108.11,6,1,4,3,0,0,3,1
46,1,79.2,11,11,4,2,0,3,0,0
1,1,88.0,12,5,4,0,1,3,0,1
54,1,126.9,6,4,4,1,1,0,3,1
73,0,80.75,4,2,3,2,2,0,0,1
5,1,143.5,4,2,4,1,0,0,3,0
121,0,85.0,6,16,3,3,0,3,0,1
104,2,91.6,12,25,4,1,2,0,1,1
136,1,105.3,8,3,4,3,0,0,0,1
1,0,120.0,10,27,4,1,0,0,0,1
7,1,65.0,12,27,2,2,0,0,0,1
5,0,110.0,5,24,2,2,0,0,0,1
17,0,125.67,9,15,4,3,0,3,0,0
180,0,120.0,10,10,4,2,1,0,0,0
21,1,88.0,11,28,4,0,1,3,0,0
14,0,57.5,4,29,3,1,0,0,0,1
38,0,52.39,3,5,4,3,2,3,0,1
2,1,119.0,12,31,4,3,1,0,0,1
124,0,114.3,8,8,4,4,1,0,0,0
128,2,146.7,8,11,4,3,0,0,3,1
39,2,130.9,12,8,4,8,2,0,3,1
11,2,124.0,9,4,4,2,0,0,0,1
49,1,71.1,3,17,4,1,0,3,0,0
277,0,96.3,10,16,4,0,2,0,0,0
0,2,98.0,8,9,4,0,2,0,0,1
88,0,76.5,4,7,4,2,0,3,0,0
14,1,71.6,1,15,4,1,0,0,0,1
26,2,152.33,9,17,4,1,2,0,0,1
298,0,93.0,5,10,3,2,0,0,0,1
88,0,93.6,12,1,4,2,0,0,0,0
185,0,107.1,11,4,4,2,1,0,0,0
148,0,96.3,8,22,4,4,1,0,0,0
72,0,67.5,3,16,4,1,0,3,0,0
124,1,114.3,8,11,4,3,0,0,0,1
5,0,95.0,6,20,2,0,1,0,0,1
179,0,126.9,9,30,4,2,2,0,3,0
27,1,100.0,11,2,4,3,0,3,0,1
157,0,91.38,7,11,4,3,1,3,0,0
3,0,66.0,1,22,2,1,0,0,0,1
6,0,0.0,12,10,4,2,0,1,0,1
197,2,106.2,4,12,4,3,0,0,0,0
4,1,79.0,2,12,4,2,0,3,0,1
18,1,75.0,12,30,3,2,1,0,0,1
88,1,90.95,4,16,4,3,2,0,0,1
7,0,65.0,3,2,3,2,0,0,0,1
65,1,68.85,7,10,4,2,0,0,0,0
29,0,139.6,5,20,4,2,1,0,3,0
129,0,109.8,8,25,4,2,0,0,3,1
142,0,107.0,6,20,3,2,1,0,3,1
56,0,159.3,5,3,4,2,0,0,0,0
48,2,195.3,9,6,4,5,1,0,5,1
35,0,68.0,12,7,3,4,0,0,0,1
80,0,79.2,12,7,4,3,0,3,0,0
1,1,198.77,5,20,4,1,0,0,5,1
111,1,120.0,10,10,3,2,1,0,0,1
141,2,133.65,9,4,4,2,2,0,0,1
96,1,116.1,5,23,4,0,1,3,0,1
33,0,143.1,5,1,4,2,2,0,0,0
0,0,90.78,4,23,4,1,0,0,0,1
2,0,65.0,10,27,2,1,0,0,0,1
155,0,128.7,6,27,4,2,1,0,0,0
107,2,146.7,6,28,4,5,0,0,3,1
386,0,109.0,10,23,4,0,2,1,0,0
90,0,88.74,12,26,4,4,1,3,0,0
8,2,120.0,11,2,4,1,0,3,0,1
5,1,86.6,11,17,3,2,0,0,0,1
1,0,72.67,12,29,4,2,0,3,0,1
159,0,65.0,4,9,3,1,1,0,0,1
54,2,148.5,6,17,4,3,2,0,3,1
48,0,157.5,7,2,4,3,2,0,3,0
119,1,114.3,8,12,4,2,2,0,0,1
276,0,95.0,9,22,4,3,0,0,0,0
20,1,118.15,9,20,4,3,2,0,3,1
4,0,124.36,9,13,4,2,0,0,3,0
156,0,72.25,8,8,3,5,2,0,0,1
41,0,60.0,12,27,3,1,0,0,0,1
7,0,101.0,3,23,4,1,0,0,0,0
47,0,139.95,9,7,4,4,0,0,3,1
204,3,76.5,8,12,4,4,0,0,0,1
1,0,136.0,10,4,4,1,2,0,3,1
36,2,117.9,4,2,4,1,1,0,0,1
35,0,129.87,6,27,4,2,1,0,3,0
286,0,90.0,10,16,4,0,1,0,0,0
20,0,63.2,2,10,4,4,0,3,0,0
109,1,77.03,4,30,4,1,2,0,0,1
93,0,143.23,6,20,4,3,1,0,3,0
115,0,55.08,7,30,4,3,0,3,0,0
109,1,85.0,3,20,3,1,2,0,5,1
131,1,114.3,5,5,4,3,0,0,3,0
141,0,124.8,8,15,4,5,1,0,3,0
4,0,80.0,8,29,3,1,1,0,0,1
0,0,60.0,3,1,3,1,0,0,0,1
59,2,99.9,6,22,4,2,0,0,0,1
4,0,108.0,2,26,4,2,1,0,3,1
45,1,108.0,8,31,4,2,0,3,0,1
58,1,90.95,9,8,3,3,1,0,3,1
64,0,121.5,7,24,4,2,2,0,0,0
14,0,100.0,10,15,3,1,0,0,0,1
17,0,224.33,3,26,4,1,2,0,5,0
28,3,146.0,9,12,4,0,1,0,3,1
359,1,105.0,9,16,4,2,2,0,0,0
179,1,76.5,8,23,4,3,2,0,0,1
105,0,150.3,8,26,4,2,1,0,3,0
51,1,135.9,7,26,4,3,0,0,0,1
2,1,80.0,1,30,4,1,0,0,0,1
92,0,81.95,6,20,4,3,1,3,0,1
139,2,99.45,5,5,4,3,1,0,0,1
138,0,63.36,2,28,4,1,2,3,0,0
131,0,108.0,10,10,4,0,1,3,0,0
0,1,107.0,11,2,4,4,1,0,0,1
125,0,132.67,12,1,4,3,2,0,5,0
32,0,143.28,11,8,4,2,0,0,0,0
4,1,140.0,10,3,4,2,1,3,0,1
24,1,119.0,9,28,4,1,0,3,0,1
1,1,111.0,6,14,4,1,0,0,0,1
62,1,152.1,9,11,4,0,2,0,0,1
141,2,105.3,7,17,4,1,2,0,0,1
12,1,87.0,1,8,4,2,1,0,0,1
0,0,119.0,4,26,4,1,0,3,0,1
73,2,122.4,6,4,4,1,1,0,0,1
77,1,95.2,4,16,4,2,2,0,0,1
28,1,103.46,9,27,4,3,0,0,0,0
200,0,83.58,8,26,4,4,2,3,0,0
220,1,90.0,8,15,4,1,1,3,0,1
179,0,114.3,8,22,4,0,1,0,0,0
66,0,141.3,7,27,4,4,1,0,3,1
10,1,117.67,9,3,4,3,0,0,0,1
138,0,109.25,7,16,4,3,2,0,0,1
12,2,129.5,5,16,4,0,1,0,0,1
151,2,130.5,8,10,4,3,0,0,0,0
64,0,73.95,3,11,4,2,2,0,0,0
101,1,118.8,10,7,4,2,1,0,0,1
88,0,68.0,12,30,3,1,0,0,0,1
147,0,99.0,7,11,4,1,1,3,0,1
9,1,67.22,2,24,4,2,0,0,0,1
220,1,126.9,9,28,4,2,0,0,0,0
11,0,91.5,12,2,4,2,0,3,0,1
10,1,118.0,8,28,4,0,2,3,0,0
6,1,95.0,1,26,4,1,0,0,0,1
3,0,81.0,2,14,4,0,2,3,0,1
112,0,96.3,4,9,4,1,0,0,0,1
3,1,218.72,9,22,4,3,0,0,6,1
70,0,67.5,3,12,4,1,2,3,0,0
303,1,73.95,11,18,4,2,2,0,0,1
92,0,106.08,5,24,3,4,0,0,3,1
91,0,69.64,4,6,4,4,0,0,3,1
37,1,175.5,10,15,4,1,1,0,3,1
86,1,73.95,3,20,4,2,2,0,0,1
74,0,75.0,4,17,3,2,2,0,0,1
122,0,94.0,4,15,3,2,0,0,0,1
0,1,158.0,8,18,4,1,0,3,0,0
67,1,0.0,5,21,4,0,0,0,3,1
91,0,70.0,3,18,3,1,0,0,3,0
29,0,105.0,7,6,2,2,0,0,3,1
2,0,66.0,1,14,2,1,0,0,0,1
41,1,158.95,7,31,3,3,2,0,4,1
66,1,190.8,10,20,4,2,0,0,5,1
65,0,122.65,12,21,3,4,0,1,0,1
55,0,116.1,5,21,4,1,2,3,0,0
95,0,149.58,7,30,4,6,4,0,3,0
52,1,140.4,5,15,4,1,2,0,3,1
42,1,74.8,12,9,4,2,2,3,0,1
0,1,90.71,9,7,4,4,1,0,0,1
4,1,179.0,9,12,4,3,1,0,3,1
117,0,159.3,8,22,4,4,1,0,3,0
26,3,124.0,9,12,4,1,2,0,0,1
208,0,96.3,10,22,4,3,2,0,0,0
7,1,135.0,10,15,4,1,0,0,0,1
205,2,85.5,10,18,4,4,0,3,0,0
49,2,88.4,11,14,4,4,1,0,0,1
61,1,96.9,12,7,4,4,0,0,3,1
161,1,89.25,7,30,4,2,2,3,0,1
1,1,77.77,4,16,4,1,1,0,0,1
96,2,79.2,12,2,4,2,0,3,0,1
1,1,0.0,6,21,1,3,0,2,6,1
50,0,85.5,5,21,3,1,1,0,0,1
10,0,107.0,3,7,2,3,1,0,4,1
2,2,89.0,4,5,4,1,0,3,0,1
80,1,62.83,9,3,4,3,1,3,0,1
26,0,105.0,9,8,4,1,0,0,0,1
19,0,150.0,11,7,4,1,1,0,0,0
13,2,153.0,8,27,4,1,0,0,5,1
2,0,108.9,11,24,4,2,0,0,3,0
141,1,123.8,9,23,4,2,0,0,0,1
7,0,59.14,12,23,4,5,2,3,0,1
22,1,161.5,9,24,4,2,2,0,3,1
0,0,97.0,3,5,4,1,0,3,0,1
2,1,45.0,4,20,2,1,0,0,0,1
3,1,155.0,5,28,4,1,0,0,0,1
9,1,0.0,10,10,1,0,1,0,0,1
89,1,149.4,9,16,4,2,2,0,3,1
1,0,96.0,8,29,4,1,2,0,0,1
11,1,91.0,2,13,4,1,1,0,0,1
188,0,90.95,7,28,4,5,2,0,0,0
14,0,105.0,7,21,2,2,0,0,0,1
45,2,118.8,9,1,4,2,0,0,0,1
72,0,79.56,4,11,4,4,1,0,0,1
1,1,120.0,1,25,4,1,1,0,0,1
161,0,130.0,3,25,3,2,1,1,1,0
23,1,79.0,2,12,4,2,1,3,0,0
6,0,89.0,1,7,4,3,0,0,0,1
9,2,130.0,2,6,4,1,2,0,3,1
280,1,94.95,8,12,4,1,0,0,1,0
27,0,70.0,2,7,4,5,4,0,0,0
44,0,75.0,7,8,2,1,0,0,0,1
66,1,68.07,12,5,4,4,1,0,0,1
50,0,131.4,11,11,4,2,0,1,0,0
1,0,99.0,1,4,4,3,1,0,3,1
87,2,69.53,10,31,4,2,1,0,0,1
99,0,65.0,10,30,4,2,2,0,0,0
48,0,175.0,9,14,3,2,0,0,4,1
33,1,116.1,5,16,4,0,1,3,0,1
68,3,132.3,10,10,4,2,1,0,3,1
108,0,153.9,5,27,3,2,2,0,4,1
147,1,84.58,7,22,3,2,1,0,0,1
89,1,87.3,4,8,4,2,1,0,0,1
221,2,115.5,9,29,4,3,0,0,0,0
237,1,107.53,10,12,4,4,0,0,0,0
5,1,152.0,4,24,4,0,2,0,3,1
71,1,75.54,10,30,4,0,2,0,0,1
160,1,115.0,9,13,3,2,0,1,0,0
153,2,134.3,7,21,4,3,1,0,3,0
2,0,131.0,4,23,4,1,0,0,0,1
172,2,114.75,8,1,4,3,1,0,0,0
30,1,97.71,5,15,4,3,2,0,0,1
102,0,68.0,12,5,3,3,1,0,0,1
8,0,65.0,9,15,2,1,0,0,0,1
1,0,188.0,9,22,4,1,0,0,4,1
247,1,115.0,6,6,4,1,1,1,0,0
50,1,79.2,11,17,4,1,0,3,0,1
5,1,109.0,8,1,4,1,1,3,0,0
7,2,67.0,12,14,2,2,0,0,0,1
130,2,103.56,7,16,4,1,2,0,0,1
95,0,140.4,5,19,4,3,0,0,3,1
99,0,91.45,3,12,4,2,2,0,3,1
119,1,114.3,8,16,4,2,0,0,0,1
32,0,126.9,5,7,4,1,0,0,0,1
7,0,90.0,4,26,3,1,0,0,0,1
15,2,106.33,11,29,4,3,0,0,0,1
25,1,95.0,10,10,3,1,1,0,0,1
39,1,140.4,5,17,4,3,0,0,3,1
56,0,185.0,9,25,3,2,2,0,0,1
7,0,85.0,6,17,3,2,0,0,0,1
123,1,81.5,4,12,4,5,0,0,1,1
12,3,131.5,8,14,4,2,2,3,0,1
14,3,138.05,8,13,4,1,1,0,1,1
56,0,78.3,3,9,4,2,0,0,0,1
7,1,175.67,8,12,4,2,1,0,0,1
131,0,94.5,8,15,4,1,2,1,0,0
8,2,132.6,5,21,4,1,2,0,3,1
0,0,109.0,3,5,4,1,0,0,0,1
8,2,140.0,4,27,4,3,0,0,0,1
57,1,158.4,10,17,4,3,1,0,3,1
221,0,86.75,8,10,4,3,0,0,1,0
136,1,88.01,8,13,4,1,2,0,0,1
184,2,107.1,10,27,4,3,2,0,0,0
0,2,0.0,11,5,1,1,0,0,6,1
320,0,90.0,8,18,3,2,0,1,0,1
22,2,156.7,4,26,4,4,0,0,5,1
34,1,87.32,10,29,4,3,0,0,0,1
26,1,88.4,11,16,4,4,0,0,0,1
15,1,91.0,2,16,4,2,0,0,0,0
0,0,82.0,1,5,4,1,0,0,0,1
55,3,93.6,11,24,4,3,0,0,0,1
51,1,102.6,11,4,4,2,0,0,3,1
29,2,119.0,10,18,4,5,0,3,0,1
20,1,89.0,4,7,4,2,0,3,0,1
14,1,109.55,8,17,4,1,0,0,1,1
136,1,86.36,8,11,4,3,2,0,0,1
11,1,155.0,8,25,4,1,0,0,3,1
14,1,166.0,8,14,4,3,2,0,3,1
67,0,75.0,11,25,3,2,2,0,0,1
80,1,88.4,11,15,4,4,0,0,0,1
3,0,134.0,10,10,4,0,1,3,0,1
81,0,132.3,10,8,4,3,2,0,3,0
9,2,184.0,10,7,4,2,0,0,3,1
28,0,103.55,5,22,4,2,2,3,0,0
13,0,85.0,3,20,3,0,1,0,0,1
0,0,65.0,10,27,2,2,0,0,0,1
40,0,98.82,3,14,4,4,1,0,3,1
17,0,89.0,4,3,4,0,2,3,0,0
54,1,88.0,11,4,4,2,0,3,0,1
75,0,78.0,3,19,4,1,2,0,1,0
4,0,104.0,4,12,0,2,0,0,0,1
29,1,129.0,10,20,4,2,0,0,0,0
4,2,107.0,3,22,4,2,0,0,0,1
98,1,90.6,10,30,4,1,2,0,0,1
58,1,116.1,6,10,4,2,1,3,0,1
9,0,68.0,12,16,3,2,1,0,0,1
5,2,200.33,10,28,4,2,1,1,0,1
4,1,65.0,11,1,2,3,0,0,0,1
48,1,119.85,5,7,4,4,2,0,0,1
24,2,87.78,9,19,4,1,1,0,0,1
34,1,119.5,6,12,4,1,2,0,1,1
108,1,77.03,4,30,4,1,2,0,0,1
44,1,104.48,10,3,4,3,1,0,3,1
84,0,116.1,6,10,4,2,0,3,0,0
79,0,76.5,4,2,4,1,1,3,0,0
119,1,177.3,7,14,4,2,0,0,5,1
57,0,90.95,9,16,3,2,1,0,3,1
21,0,138.0,8,1,4,3,1,3,0,0
150,2,135.0,10,3,4,2,1,0,0,1
8,2,113.0,9,1,3,3,0,0,0,1
166,0,93.5,9,16,4,4,0,0,0,0
9,1,93.0,2,21,4,1,2,0,0,1
63,0,168.3,8,9,4,3,0,0,3,1
278,3,78.3,12,9,4,2,1,0,0,1
16,2,0.0,6,12,1,0,1,0,6,1
0,0,87.0,6,15,3,2,0,1,0,1
20,0,58.0,12,27,3,1,2,0,0,1
34,0,76.5,10,13,3,3,0,0,0,1
304,0,20.0,12,29,1,3,2,0,0,1
333,0,73.95,12,21,4,4,0,0,0,0
3,1,166.0,10,7,4,2,1,0,0,1
70,1,85.0,7,11,3,5,1,0,0,1
16,0,80.75,5,8,3,2,2,0,0,1
103,1,119.0,12,9,4,2,2,0,3,0
77,1,75.0,12,9,3,2,0,0,0,1
63,1,111.6,9,1,4,4,2,0,3,1
7,1,112.0,5,21,3,1,1,1,0,1
193,0,126.9,9,23,4,2,0,0,0,0
31,0,77.0,2,4,2,2,0,0,0,1
25,2,165.5,9,15,4,3,1,0,0,1
35,2,71.25,11,26,2,4,2,0,1,1
150,1,90.0,6,16,3,3,0,1,0,1
237,0,95.56,12,28,4,5,2,0,0,0
2,0,127.0,6,30,4,1,0,3,0,1
4,2,81.6,12,5,3,2,2,0,0,1
63,3,72.25,10,27,4,5,0,0,0,1
26,0,104.0,12,16,4,2,0,0,0,0
134,0,109.8,7,4,4,1,1,0,0,1
151,0,71.0,1,19,3,2,0,0,0,1
2,1,111.0,11,18,4,2,0,0,0,1
17,1,107.7,2,19,4,7,3,0,3,0
265,0,73.95,12,26,4,3,1,0,0,0
70,2,121.55,4,4,4,3,1,0,0,1
1,0,86.0,2,25,4,1,0,0,0,1
47,1,125.1,9,9,4,2,0,3,0,1
190,1,99.95,7,24,4,2,2,0,0,1
40,1,108.9,6,9,4,1,0,0,0,1
35,2,166.58,9,26,4,4,2,0,0,1
1,2,65.0,7,31,2,1,2,0,0,1
1,0,99.0,4,18,4,0,1,3,0,1
256,0,90.95,8,31,4,4,0,0,0,0
19,1,141.0,4,30,4,1,0,0,0,1
59,1,79.2,11,25,4,2,1,3,0,1
77,2,132.6,5,10,4,4,0,0,3,1
5,1,66.0,2,10,2,1,0,0,0,1
36,0,91.3,2,27,4,1,1,0,0,1
15,0,85.0,2,12,4,2,0,0,0,0
8,1,93.0,8,18,4,5,0,0,0,1
44,0,107.1,11,1,4,4,0,0,0,0
95,0,86.36,6,29,3,5,2,0,0,1
0,0,134.0,7,10,4,0,2,3,0,1
40,3,177.3,8,14,4,0,2,0,3,1
35,2,109.0,10,28,4,2,0,3,0,1
4,0,119.0,9,7,2,3,1,0,0,1
183,1,112.0,8,3,3,4,1,0,0,0
56,2,167.45,4,19,4,4,0,0,5,1
7,0,79.0,12,13,2,2,0,0,0,1
13,0,110.4,8,21,4,3,2,3,0,1
56,3,103.5,10,21,4,3,0,0,0,1
3,0,82.0,2,14,3,1,2,0,0,1
65,0,177.3,7,27,4,3,0,0,5,0
12,0,154.33,4,30,4,4,2,0,3,0
14,0,116.49,6,9,4,3,0,0,1,1
4,0,85.98,2,3,3,4,0,0,4,1
15,1,117.3,12,28,4,4,0,0,0,1
96,2,188.16,7,23,4,3,2,0,6,1
3,1,66.0,2,25,2,1,0,0,0,1
74,2,79.2,11,13,4,0,2,3,0,1
30,0,65.0,9,6,2,1,2,0,0,1
42,0,76.5,9,19,3,1,2,0,0,1
10,1,87.5,11,14,4,3,1,3,0,1
18,0,111.75,10,2,4,2,2,0,0,1
304,0,89.0,11,3,4,3,0,0,0,0
6,0,94.0,11,8,2,1,0,0,3,1
12,2,90.0,8,27,4,3,2,0,0,1
24,2,155.0,5,21,4,1,1,0,3,1
69,1,125.1,8,13,4,2,2,3,0,1
61,0,118.8,4,7,4,3,0,0,3,1
22,0,89.0,3,16,2,2,0,0,0,1
45,0,101.03,8,29,4,3,1,3,0,1
90,2,129.9,8,31,4,3,0,0,0,1
38,0,159.3,5,10,4,3,0,0,3,0
123,0,108.3,4,29,4,2,1,0,0,0
36,1,116.1,6,16,4,1,0,3,0,1
9,2,99.88,12,9,4,2,2,0,3,1
178,1,80.75,7,6,4,4,1,3,0,1
18,1,129.0,9,26,4,0,1,3,0,0
59,0,137.7,7,25,4,2,1,0,3,0
32,0,137.52,9,13,4,5,2,0,4,0
2,0,61.38,4,17,3,2,2,0,0,1
35,1,119.0,8,30,4,4,0,0,0,1
88,1,127.8,7,5,4,5,2,0,3,1
116,2,79.2,12,17,4,1,2,3,0,1
1,0,149.0,5,23,4,0,1,3,0,1
10,1,82.39,11,3,4,1,0,0,0,1
21,1,102.0,2,11,4,2,0,0,0,1
14,0,99.0,11,10,3,1,0,0,0,1
2,2,102.0,2,12,4,2,0,0,0,1
65,0,118.8,4,7,4,3,0,0,3,0
249,0,120.55,12,27,3,5,0,3,0,1
54,1,118.8,4,7,4,3,0,0,3,1
46,1,74.8,11,3,4,3,1,3,0,1
63,1,97.71,5,22,4,1,2,0,0,1
63,0,60.0,11,23,3,2,1,0,3,1
54,1,118.2,12,30,4,4,1,0,3,1
25,0,96.0,12,17,4,1,2,0,0,1
36,2,168.3,7,14,4,2,0,0,3,1
53,2,77.86,11,29,4,4,0,0,1,1
66,0,94.5,4,13,4,2,0,3,0,1
28,1,130.66,7,2,4,3,2,3,0,1
19,1,77.25,12,23,4,1,0,0,1,1
61,0,74.8,11,16,4,4,0,3,0,0
44,0,107.1,4,4,4,0,1,3,0,0
17,0,95.0,10,9,0,3,2,0,0,1
32,2,67.5,2,6,4,1,1,3,0,1
39,0,121.5,5,21,4,1,0,0,0,0
0,4,0.0,8,4,1,1,0,0,6,1
65,1,118.14,9,25,4,3,2,0,0,1
33,2,94.5,9,15,4,3,0,0,0,1
9,1,249.0,9,14,4,3,0,0,5,1
103,0,94.5,7,18,3,1,2,1,0,0
